auction_id,name,level,vocation,vocation_base,world,sex,winning_bid,auction_end,items_count,store_items_count,skill_magic_level,max_combat_skill,has_golden_outfit,high_value_asset_score
2230004,Full Floribra,68.0,Elite Knight,Knight,Floribra,Male,75.0,2026-08-14 20:00:00+00:00,104.0,1.0,6.0,84.0,0.0,0.0
2230155,Holy Love,1020.0,Elder Druid,Druid,Refugia,Male,35112.0,2026-08-14 20:00:00+00:00,1147.0,14.0,123.0,123.0,0.0,4.0
2224176,Satoru Gojo Senpai,322.0,Knight,Knight,Honbra,Male,12501.0,2026-08-14 21:00:00+00:00,304.0,2.0,10.0,120.0,0.0,0.0
2226023,Self Reaver,226.0,Elder Druid,Druid,Junera,Male,1621.0,2026-08-14 21:00:00+00:00,155.0,0.0,88.0,88.0,0.0,0.0
2229408,Night Lighting,434.0,Master Sorcerer,Sorcerer,Belobra,Male,24000.0,2026-08-14 21:00:00+00:00,251.0,21.0,120.0,120.0,1.0,8.5
2229754,Rei Delas,540.0,Elite Knight,Knight,Ombra,Male,3501.0,2026-08-14 21:15:00+00:00,234.0,3.0,11.0,104.0,0.0,1.0
2229227,Emersoon,700.0,Royal Paladin,Paladin,Quelibra,Male,14651.0,2026-08-14 21:30:00+00:00,274.0,16.0,35.0,121.0,0.0,6.0
2229700,Rukito,612.0,Elite Knight,Knight,Inabra,Male,8012.0,2026-08-14 22:00:00+00:00,397.0,8.0,11.0,122.0,0.0,1.0
2229977,Lord Taruhn,813.0,Elite Knight,Knight,Gentebra,Male,12001.0,2026-08-14 22:00:00+00:00,499.0,8.0,12.0,116.0,0.0,6.0
2230082,Bubbo Mage,400.0,Druid,Druid,Yonabra,Male,1600.0,2026-08-14 22:00:00+00:00,176.0,2.0,102.0,102.0,0.0,0.0
2230198,Jmurder,333.0,Master Sorcerer,Sorcerer,Talera,Male,2000.0,2026-08-14 22:00:00+00:00,488.0,7.0,91.0,91.0,0.0,0.0
2230041,Zagonlyr,241.0,Elite Knight,Knight,Quelibra,Female,1100.0,2026-08-14 22:30:00+00:00,157.0,3.0,9.0,117.0,0.0,1.0
2227867,King Bruxaao,571.0,Master Sorcerer,Sorcerer,Jadebra,Male,7679.0,2026-08-14 23:00:00+00:00,201.0,2.0,103.0,103.0,0.0,1.5
2227873,Vashers,287.0,Elder Druid,Druid,Issobra,Male,1301.0,2026-08-14 23:00:00+00:00,271.0,4.0,85.0,85.0,0.0,1.5
2229014,Kiove,692.0,Druid,Druid,Kalibra,Female,6501.0,2026-08-14 23:00:00+00:00,396.0,8.0,112.0,112.0,0.0,1.0
2229135,Nifox Zefryus,163.0,Elder Druid,Druid,Descubra,Male,352.0,2026-08-14 23:00:00+00:00,220.0,2.0,76.0,76.0,0.0,0.0
2229272,Huss Shadowbolt,823.0,Royal Paladin,Paladin,Ferobra,Female,20001.0,2026-08-14 23:00:00+00:00,235.0,9.0,36.0,125.0,0.0,0.0
2229290,Xanimanco,102.0,Sorcerer,Sorcerer,Quelibra,Male,81.0,2026-08-14 23:00:00+00:00,21.0,4.0,70.0,70.0,0.0,0.0
2229723,Noprimal Full Charlover,932.0,Elite Knight,Knight,Ustebra,Male,59999.0,2026-08-14 23:00:00+00:00,164.0,33.0,12.0,126.0,0.0,9.0
2230049,Ninja alcoolatra,100.0,Royal Paladin,Paladin,Descubra,Male,256.0,2026-08-14 23:00:00+00:00,95.0,2.0,18.0,110.0,0.0,0.0
2230112,Rugande,332.0,Exalted Monk,Monk,Belobra,Female,6000.0,2026-08-14 23:00:00+00:00,301.0,12.0,47.0,119.0,0.0,6.0
2230165,Moozin,379.0,Elite Knight,Knight,Rasteibra,Female,3251.0,2026-08-14 23:00:00+00:00,437.0,3.0,10.0,113.0,0.0,3.0
2230204,Itz Psotnik,332.0,Master Sorcerer,Sorcerer,Kalibra,Male,758.0,2026-08-14 23:00:00+00:00,141.0,4.0,93.0,93.0,0.0,0.0
2230251,Xenia de Celebra,349.0,Elder Druid,Druid,Kalibra,Female,1000.0,2026-08-14 23:00:00+00:00,263.0,2.0,103.0,103.0,0.0,1.0
2228841,Ri Ek,817.0,Elite Knight,Knight,Yonabra,Female,17100.0,2026-08-14 23:30:00+00:00,440.0,25.0,12.0,121.0,0.0,4.0
2223657,Rapid Boltter,784.0,Royal Paladin,Paladin,Ustebra,Male,16701.0,2026-08-15 00:00:00+00:00,407.0,7.0,34.0,118.0,0.0,0.0
2230092,Teemooo,17.0,Knight,Knight,Rasteibra,Male,351.0,2026-08-15 00:00:00+00:00,26.0,2.0,5.0,108.0,0.0,0.0
2230123,Irong,8.0,Knight,Knight,Jadebra,Male,1052.0,2026-08-15 00:00:00+00:00,30.0,0.0,2.0,110.0,0.0,0.0
2224857,Zar Olho,129.0,Royal Paladin,Paladin,Floribra,Male,302.0,2026-08-15 00:15:00+00:00,4.0,2.0,20.0,91.0,0.0,0.0
2229165,Alex The Blessed,739.0,Elite Knight,Knight,Honbra,Male,23000.0,2026-08-15 00:30:00+00:00,315.0,14.0,12.0,123.0,0.0,6.0
2230140,Rebenca,424.0,Paladin,Paladin,Yonabra,Female,2200.0,2026-08-15 00:30:00+00:00,523.0,3.0,32.0,118.0,0.0,1.0
2221234,Oguh Rotciv,402.0,Master Sorcerer,Sorcerer,Collabra,Female,1799.0,2026-08-15 01:00:00+00:00,173.0,3.0,97.0,97.0,0.0,0.0
2229682,Lincoln Meria,82.0,Master Sorcerer,Sorcerer,Descubra,Male,60.0,2026-08-15 01:00:00+00:00,88.0,2.0,69.0,69.0,0.0,0.0
2230083,Broniss,8.0,Knight,Knight,Nefera,Male,1401.0,2026-08-15 01:00:00+00:00,10.0,1.0,5.0,119.0,0.0,0.0
2230161,Eddio,456.0,Druid,Druid,Secura,Female,2900.0,2026-08-15 01:00:00+00:00,43.0,3.0,106.0,106.0,0.0,0.0
2229615,Whapah,281.0,Master Sorcerer,Sorcerer,Issobra,Male,1201.0,2026-08-15 01:15:00+00:00,57.0,3.0,90.0,90.0,0.0,0.0
2228524,Tivi Karix,306.0,Elder Druid,Druid,Rasteibra,Male,1651.0,2026-08-15 01:30:00+00:00,26.0,7.0,92.0,92.0,0.0,1.5
2230244,Sir Sioch,373.0,Druid,Druid,Gentebra,Male,1200.0,2026-08-15 01:30:00+00:00,93.0,1.0,95.0,95.0,0.0,0.0
2229263,Sulp Sio,326.0,Elder Druid,Druid,Yubra,Male,1251.0,2026-08-15 02:00:00+00:00,0.0,2.0,92.0,92.0,0.0,0.0
2230160,Cousino Macul,406.0,Elite Knight,Knight,Quelibra,Male,2000.0,2026-08-15 03:00:00+00:00,144.0,5.0,10.0,118.0,0.0,0.0
2230268,King Messi,473.0,Elite Knight,Knight,Wintera,Male,4000.0,2026-08-15 05:00:00+00:00,249.0,4.0,11.0,122.0,0.0,0.0
2229317,Shadraz,533.0,Royal Paladin,Paladin,Talera,Male,6001.0,2026-08-15 06:00:00+00:00,151.0,4.0,33.0,125.0,0.0,1.0
2227206,Estabilizadorr,63.0,Elite Knight,Knight,Havera,Male,81.0,2026-08-15 07:45:00+00:00,36.0,3.0,5.0,106.0,0.0,0.0
2229078,Gran Mariod,205.0,Royal Paladin,Paladin,Quintera,Male,600.0,2026-08-15 07:45:00+00:00,284.0,5.0,27.0,118.0,0.0,0.0
2206698,Slow Burn,136.0,Elder Druid,Druid,Peloria,Male,251.0,2026-08-15 08:00:00+00:00,142.0,2.0,78.0,78.0,0.0,0.0
2206806,Jibaloco,62.0,Exalted Monk,Monk,Luzibra,Male,57.0,2026-08-15 08:00:00+00:00,193.0,8.0,25.0,101.0,0.0,0.0
2207046,Nicco Alves,737.0,Master Sorcerer,Sorcerer,Secura,Female,8761.0,2026-08-15 08:00:00+00:00,161.0,4.0,114.0,114.0,0.0,3.0
2207189,Dravenliicious,146.0,Elder Druid,Druid,Gentebra,Male,147.0,2026-08-15 08:00:00+00:00,102.0,1.0,80.0,80.0,0.0,0.0
2207240,Shanks Tank,413.0,Elite Knight,Knight,Luminera,Male,1471.0,2026-08-15 08:00:00+00:00,46.0,4.0,11.0,113.0,0.0,0.0
2207322,Roronoa Ezg,232.0,Elite Knight,Knight,Secura,Male,602.0,2026-08-15 08:00:00+00:00,123.0,4.0,9.0,105.0,0.0,0.0
2207385,Tata Nohands,337.0,Master Sorcerer,Sorcerer,Antica,Male,1801.0,2026-08-15 08:00:00+00:00,547.0,3.0,93.0,93.0,0.0,0.0
2215979,Main Chispa,244.0,Elite Knight,Knight,Solidera,Male,371.0,2026-08-15 08:00:00+00:00,94.0,1.0,9.0,103.0,0.0,0.0
2218701,Gabiru Oportunista,697.0,Knight,Knight,Quidera,Male,12001.0,2026-08-15 08:00:00+00:00,797.0,4.0,12.0,113.0,0.0,2.0
2220562,Strongers,846.0,Royal Paladin,Paladin,Wintera,Male,22000.0,2026-08-15 08:00:00+00:00,434.0,17.0,37.0,125.0,0.0,2.0
2221114,Executter,924.0,Elite Knight,Knight,Talera,Male,25101.0,2026-08-15 08:00:00+00:00,228.0,12.0,12.0,122.0,0.0,6.0
2222628,Kaelen Snow,972.0,Elite Knight,Knight,Celesta,Male,26001.0,2026-08-15 08:00:00+00:00,480.0,17.0,12.0,123.0,0.0,2.0
2223171,Messmer,1022.0,Elite Knight,Knight,Ferobra,Male,35000.0,2026-08-15 08:00:00+00:00,221.0,8.0,12.0,121.0,0.0,2.0
2224064,Romtrokh,806.0,Elder Druid,Druid,Solidera,Male,23001.0,2026-08-15 08:00:00+00:00,611.0,7.0,112.0,112.0,0.0,3.0
2224389,Elder Denoft,711.0,Elder Druid,Druid,Talera,Male,24501.0,2026-08-15 08:00:00+00:00,623.0,10.0,116.0,116.0,0.0,0.0
2225040,Nargod Ed,985.0,Elder Druid,Druid,Ferobra,Male,180000.0,2026-08-15 08:00:00+00:00,149.0,69.0,146.0,146.0,0.0,0.5
2225089,Albi Neu,638.0,Master Sorcerer,Sorcerer,Celebra,Male,16001.0,2026-08-15 08:00:00+00:00,585.0,19.0,115.0,115.0,0.0,2.0
2225323,Ruthless Alessia,717.0,Knight,Knight,Talera,Female,15001.0,2026-08-15 08:00:00+00:00,332.0,19.0,12.0,120.0,0.0,8.0
2226235,Drako Arbalest,533.0,Royal Paladin,Paladin,Wintera,Male,6551.0,2026-08-15 08:00:00+00:00,154.0,5.0,33.0,121.0,0.0,4.5
2226297,Wielki Dajmos,492.0,Elite Knight,Knight,Antica,Male,5000.0,2026-08-15 08:00:00+00:00,146.0,2.0,11.0,117.0,0.0,1.0
2226481,Van Pala,352.0,Elite Knight,Knight,Quelibra,Male,1380.0,2026-08-15 08:00:00+00:00,94.0,4.0,10.0,115.0,0.0,1.0
2226534,Valhalis,39.0,Knight,Knight,Citra,Male,971.0,2026-08-15 08:00:00+00:00,55.0,4.0,4.0,114.0,0.0,0.0
2226581,Szacun Bandyta,1374.0,Elite Knight,Knight,Celesta,Male,81001.0,2026-08-15 08:00:00+00:00,649.0,16.0,13.0,129.0,0.0,6.0
2227412,Trocador de Fralda,333.0,Royal Paladin,Paladin,Pacera,Male,1102.0,2026-08-15 08:00:00+00:00,16.0,8.0,28.0,116.0,0.0,5.5
2227630,Capex,585.0,Master Sorcerer,Sorcerer,Issobra,Male,5502.0,2026-08-15 08:00:00+00:00,315.0,7.0,106.0,106.0,0.0,0.0
2227666,Fuxyl,277.0,Master Sorcerer,Sorcerer,Gladibra,Male,2526.0,2026-08-15 08:00:00+00:00,240.0,22.0,96.0,96.0,0.0,9.5
2227792,Truta Boladeira,212.0,Elite Knight,Knight,Havera,Male,731.0,2026-08-15 08:00:00+00:00,138.0,5.0,9.0,115.0,0.0,0.0
2227826,Profesorez,918.0,Elite Knight,Knight,Secura,Male,30001.0,2026-08-15 08:00:00+00:00,563.0,14.0,12.0,127.0,0.0,6.0
2227916,Lonelywiz,407.0,Royal Paladin,Paladin,Rasteibra,Male,2112.0,2026-08-15 08:00:00+00:00,192.0,6.0,30.0,111.0,0.0,0.0
2228094,Cold as You,756.0,Elite Knight,Knight,Wintera,Male,12346.0,2026-08-15 08:00:00+00:00,18.0,4.0,12.0,119.0,0.0,0.0
2228364,Onyx The Tank,413.0,Elite Knight,Knight,Lobera,Male,1800.0,2026-08-15 08:00:00+00:00,134.0,2.0,11.0,108.0,0.0,0.0
2228437,Quina Bolada,68.0,Elite Knight,Knight,Etebra,Female,801.0,2026-08-15 08:00:00+00:00,140.0,5.0,6.0,111.0,0.0,0.0
2228617,Nyx Eldrin,526.0,Master Sorcerer,Sorcerer,Luminera,Male,3500.0,2026-08-15 08:00:00+00:00,254.0,6.0,105.0,105.0,0.0,4.0
2228738,Thze Ek,500.0,Elite Knight,Knight,Honbra,Male,4641.0,2026-08-15 08:00:00+00:00,412.0,7.0,11.0,111.0,0.0,3.0
2228745,Fate Zero Knight,64.0,Elite Knight,Knight,Quidera,Male,151.0,2026-08-15 08:00:00+00:00,62.0,5.0,6.0,108.0,0.0,0.0
2228798,Smiecholud,689.0,Royal Paladin,Paladin,Karmeya,Male,16556.0,2026-08-15 08:00:00+00:00,702.0,19.0,35.0,124.0,0.0,6.0
2228932,Punisher,884.0,Royal Paladin,Paladin,Quelibra,Male,23999.0,2026-08-15 08:00:00+00:00,585.0,5.0,37.0,126.0,0.0,4.0
2229054,Handless Aleeix,793.0,Elder Druid,Druid,Monza,Male,14751.0,2026-08-15 08:00:00+00:00,638.0,31.0,120.0,120.0,0.0,5.0
2229095,Wiz The Mage,523.0,Elite Knight,Knight,Pacera,Female,25000.0,2026-08-15 08:00:00+00:00,224.0,2.0,11.0,132.0,0.0,0.0
2229269,Qaizen,53.0,Royal Paladin,Paladin,Gentebra,Female,57.0,2026-08-15 08:00:00+00:00,86.0,5.0,18.0,102.0,0.0,0.0
2229326,Curandeiro Duvidoso,358.0,Elder Druid,Druid,Dracobra,Male,3301.0,2026-08-15 08:00:00+00:00,439.0,3.0,92.0,92.0,0.0,1.0
2229340,Dianzzzin,472.0,Elder Druid,Druid,Tornabra,Female,5051.0,2026-08-15 08:00:00+00:00,359.0,12.0,99.0,99.0,0.0,1.0
2229540,Retroking Maldito,318.0,Master Sorcerer,Sorcerer,Eclipta,Male,1339.0,2026-08-15 08:00:00+00:00,259.0,6.0,71.0,71.0,0.0,1.0
2229605,Wil fer,78.0,Elite Knight,Knight,Etebra,Male,102.0,2026-08-15 08:00:00+00:00,143.0,2.0,6.0,102.0,0.0,0.0
2229708,Royal Pala Two,105.0,Royal Paladin,Paladin,Luminera,Male,80.0,2026-08-15 08:00:00+00:00,112.0,8.0,19.0,104.0,0.0,0.0
2229750,Boss loot isntmine,711.0,Exalted Monk,Monk,Blumera,Male,12001.0,2026-08-15 08:00:00+00:00,182.0,7.0,50.0,114.0,0.0,0.0
2229813,Mandatory Namechangeiing,638.0,Elder Druid,Druid,Monstera,Male,16112.0,2026-08-15 08:00:00+00:00,386.0,9.0,93.0,93.0,0.0,0.0
2229824,Brunin Balalaika,580.0,Knight,Knight,Monza,Female,4701.0,2026-08-15 08:00:00+00:00,110.0,2.0,11.0,117.0,0.0,1.0
2229846,Lukao Edbombinha,379.0,Druid,Druid,Vunira,Male,2001.0,2026-08-15 08:00:00+00:00,98.0,6.0,93.0,93.0,0.0,1.0
2229875,Montachoques Zeta,674.0,Elder Druid,Druid,Quidera,Male,18021.0,2026-08-15 08:00:00+00:00,485.0,30.0,112.0,112.0,0.0,0.0
2229959,Cuiudo On,15.0,Knight,Knight,Floribra,Male,61.0,2026-08-15 08:00:00+00:00,31.0,3.0,2.0,82.0,0.0,0.0
2229971,Encantito,188.0,Elder Druid,Druid,Xybra,Male,860.0,2026-08-15 08:00:00+00:00,173.0,1.0,81.0,81.0,0.0,1.5
2229986,Filtresatore,401.0,Master Sorcerer,Sorcerer,Quidera,Male,3510.0,2026-08-15 08:00:00+00:00,418.0,6.0,96.0,96.0,0.0,3.0
2229996,Plunderino,1074.0,Elite Knight,Knight,Monza,Female,43001.0,2026-08-15 08:00:00+00:00,35.0,9.0,12.0,129.0,0.0,2.0
2230024,Gui Reliquia,283.0,Exalted Monk,Monk,Dracobra,Male,900.0,2026-08-15 08:00:00+00:00,201.0,2.0,41.0,98.0,0.0,1.0
2230093,Robasho,770.0,Elite Knight,Knight,Lobera,Male,20501.0,2026-08-15 08:00:00+00:00,90.0,18.0,12.0,125.0,0.0,7.5
2230097,Rayyo Aquorn,748.0,Master Sorcerer,Sorcerer,Rasteibra,Male,20000.0,2026-08-15 08:00:00+00:00,554.0,9.0,114.0,114.0,0.0,5.0
2230138,Pac Tu,9.0,Paladin,Paladin,Talera,Male,122.0,2026-08-15 08:00:00+00:00,6.0,2.0,16.0,115.0,0.0,0.0
2230183,Ahmeet,54.0,Elder Druid,Druid,Citra,Male,57.0,2026-08-15 08:00:00+00:00,110.0,3.0,79.0,79.0,0.0,1.0
2230246,Narcronixss,712.0,Elite Knight,Knight,Lobera,Male,12501.0,2026-08-15 08:00:00+00:00,298.0,14.0,12.0,123.0,0.0,2.5
2230332,Empyreal Arrow,831.0,Royal Paladin,Paladin,Secura,Male,16667.0,2026-08-15 08:00:00+00:00,130.0,10.0,36.0,128.0,0.0,1.0
2230361,Diabolite,464.0,Royal Paladin,Paladin,Premia,Male,6000.0,2026-08-15 08:00:00+00:00,404.0,8.0,33.0,126.0,0.0,1.0
2230373,Joe The Exotic,237.0,Elder Druid,Druid,Firmera,Male,261.0,2026-08-15 08:00:00+00:00,212.0,6.0,84.0,84.0,0.0,1.0
2230379,Wazckis,889.0,Royal Paladin,Paladin,Bona,Male,20001.0,2026-08-15 08:00:00+00:00,377.0,16.0,37.0,127.0,0.0,5.0
2230380,Stylle,258.0,Elder Druid,Druid,Serdebra,Male,1328.0,2026-08-15 08:00:00+00:00,98.0,2.0,93.0,93.0,0.0,0.0
2230395,Murillinho,270.0,Master Sorcerer,Sorcerer,Antica,Male,550.0,2026-08-15 08:00:00+00:00,172.0,5.0,83.0,83.0,0.0,1.0
2230426,Not Little Troll,159.0,Royal Paladin,Paladin,Idyllia,Male,101.0,2026-08-15 08:00:00+00:00,157.0,2.0,23.0,94.0,0.0,1.0
2230439,Vert Samara,448.0,Elder Druid,Druid,Thyria,Male,4110.0,2026-08-15 08:00:00+00:00,203.0,3.0,103.0,103.0,0.0,0.0
2230465,Patrycjus,555.0,Master Sorcerer,Sorcerer,Bravoria,Male,21000.0,2026-08-15 08:00:00+00:00,473.0,8.0,123.0,123.0,0.0,5.0
2230474,Dorphia Ordakos,245.0,Royal Paladin,Paladin,Unebra,Female,501.0,2026-08-15 08:00:00+00:00,148.0,2.0,26.0,103.0,0.0,0.0
2230480,Majtoo,101.0,Elder Druid,Druid,Antica,Male,91.0,2026-08-15 08:00:00+00:00,78.0,2.0,67.0,67.0,0.0,0.0
2230490,Ungle Jequichan,794.0,Exalted Monk,Monk,Blumera,Male,23000.0,2026-08-15 08:00:00+00:00,507.0,8.0,49.0,113.0,0.0,6.0
2230499,Pixel Shifter,74.0,Royal Paladin,Paladin,Karmeya,Male,301.0,2026-08-15 08:00:00+00:00,128.0,4.0,25.0,114.0,0.0,0.0
2230508,Prodigy Rush,120.0,Paladin,Paladin,Solidera,Male,451.0,2026-08-15 08:00:00+00:00,226.0,5.0,21.0,119.0,0.0,0.0
2230605,Zylywux,106.0,Elder Druid,Druid,Gladera,Male,151.0,2026-08-15 08:00:00+00:00,91.0,7.0,76.0,76.0,0.0,0.0
2230612,Snoopy Pere,272.0,Elite Knight,Knight,Celesta,Male,1351.0,2026-08-15 08:00:00+00:00,364.0,3.0,9.0,99.0,0.0,4.5
2230613,Tabsiol Druid,237.0,Elder Druid,Druid,Kalanta,Male,556.0,2026-08-15 08:00:00+00:00,198.0,10.0,89.0,89.0,0.0,2.0
2230617,Knorts Knom,248.0,Exalted Monk,Monk,Maligna,Male,1152.0,2026-08-15 08:00:00+00:00,356.0,5.0,37.0,85.0,0.0,3.0
2230648,Guardian Of Bifrost,280.0,Elite Knight,Knight,Luminera,Male,701.0,2026-08-15 08:00:00+00:00,121.0,6.0,9.0,114.0,0.0,1.0
2230650,Psyco Doido,147.0,Elite Knight,Knight,Thyria,Male,93.0,2026-08-15 08:00:00+00:00,112.0,4.0,8.0,104.0,0.0,0.0
2230669,Ascam Rhus,37.0,Elite Knight,Knight,Bona,Male,1302.0,2026-08-15 08:00:00+00:00,34.0,4.0,4.0,108.0,0.0,0.0
2230685,Steehlin,639.0,Royal Paladin,Paladin,Vunira,Male,8665.0,2026-08-15 08:00:00+00:00,605.0,7.0,34.0,121.0,0.0,6.0
2230692,Shiil,427.0,Elite Knight,Knight,Wintera,Male,2551.0,2026-08-15 08:00:00+00:00,128.0,2.0,11.0,120.0,0.0,0.0
2230740,Top of Solera,65.0,Sorcerer,Sorcerer,Wintera,Male,87.0,2026-08-15 08:00:00+00:00,179.0,1.0,73.0,73.0,0.0,0.0
2230762,Bunrai,514.0,Exalted Monk,Monk,Secura,Male,5555.0,2026-08-15 08:00:00+00:00,357.0,6.0,46.0,108.0,0.0,2.0
2230772,Caley Leonheart,19.0,Knight,Knight,Xymera,Female,101.0,2026-08-15 08:00:00+00:00,41.0,2.0,2.0,85.0,0.0,0.0
2230788,Sir Unha Encravada,354.0,Royal Paladin,Paladin,Secura,Male,1700.0,2026-08-15 08:00:00+00:00,190.0,3.0,28.0,123.0,0.0,0.0
2230808,Sentimento Mal,762.0,Elite Knight,Knight,Yonabra,Male,12001.0,2026-08-15 08:00:00+00:00,60.0,15.0,12.0,125.0,0.0,7.0
2230812,Sir Qba,622.0,Royal Paladin,Paladin,Secura,Male,6251.0,2026-08-15 08:00:00+00:00,515.0,5.0,34.0,119.0,0.0,1.5
2230820,Super Jens,321.0,Master Sorcerer,Sorcerer,Vunira,Male,1600.0,2026-08-15 08:00:00+00:00,168.0,4.0,97.0,97.0,0.0,1.0
2230845,Borog Ninja,357.0,Elite Knight,Knight,Honbra,Male,1500.0,2026-08-15 08:00:00+00:00,156.0,4.0,10.0,110.0,0.0,2.0
2230853,Itz Pancho,908.0,Elite Knight,Knight,Calmera,Male,15067.0,2026-08-15 08:00:00+00:00,641.0,2.0,12.0,114.0,0.0,0.0
2230859,Moreniito,924.0,Elder Druid,Druid,Wintera,Male,57057.0,2026-08-15 08:00:00+00:00,110.0,11.0,120.0,120.0,0.0,3.0
2230860,Elder Wukong,31.0,Exalted Monk,Monk,Peloria,Male,500.0,2026-08-15 08:00:00+00:00,40.0,2.0,11.0,95.0,0.0,0.0
2230877,Zopte,103.0,Elder Druid,Druid,Havera,Male,57.0,2026-08-15 08:00:00+00:00,0.0,1.0,76.0,76.0,0.0,0.0
2230891,Crab Ribs,319.0,Paladin,Paladin,Issobra,Male,1661.0,2026-08-15 08:00:00+00:00,315.0,11.0,26.0,118.0,0.0,0.0
2230915,Tychyba,459.0,Royal Paladin,Paladin,Karmeya,Female,6001.0,2026-08-15 08:00:00+00:00,122.0,4.0,31.0,119.0,0.0,2.0
2230930,Supreme Caster,1417.0,Master Sorcerer,Sorcerer,Astera,Male,120000.0,2026-08-15 08:00:00+00:00,105.0,22.0,132.0,132.0,0.0,9.0
2230940,Teteuziin Bombinha,1857.0,Master Sorcerer,Sorcerer,Quelibra,Male,335000.0,2026-08-15 08:00:00+00:00,160.0,13.0,130.0,130.0,0.0,7.0
2230943,The Oliveiira,705.0,Master Sorcerer,Sorcerer,Descubra,Male,13334.0,2026-08-15 08:00:00+00:00,950.0,21.0,116.0,116.0,0.0,4.0
2230991,Jac kas,208.0,Elder Druid,Druid,Quintera,Male,456.0,2026-08-15 08:00:00+00:00,207.0,8.0,86.0,86.0,0.0,0.0
2230995,Zulloo,220.0,Master Sorcerer,Sorcerer,Refugia,Male,698.0,2026-08-15 08:00:00+00:00,246.0,14.0,83.0,83.0,0.0,3.0
2231008,Mesoevil,547.0,Knight,Knight,Astera,Male,3800.0,2026-08-15 08:00:00+00:00,587.0,3.0,12.0,117.0,0.0,1.0
2231009,Fynal of cleyton,328.0,Paladin,Paladin,Wintera,Male,1958.0,2026-08-15 08:00:00+00:00,332.0,3.0,29.0,115.0,0.0,1.0
2231014,Swiss Elite,548.0,Elite Knight,Knight,Bona,Male,3860.0,2026-08-15 08:00:00+00:00,135.0,5.0,11.0,122.0,0.0,2.0
2231020,Commander Bruniin,986.0,Royal Paladin,Paladin,Xymera,Male,60751.0,2026-08-15 08:00:00+00:00,106.0,14.0,37.0,128.0,0.0,5.0
2231030,Death Darkbane,258.0,Royal Paladin,Paladin,Harmonia,Male,800.0,2026-08-15 08:00:00+00:00,35.0,2.0,26.0,114.0,0.0,0.0
2231031,Basofilo,402.0,Elite Knight,Knight,Menera,Male,1501.0,2026-08-15 08:00:00+00:00,131.0,7.0,11.0,111.0,0.0,3.0
2231032,Hamoxus,88.0,Paladin,Paladin,Talera,Male,120.0,2026-08-15 08:00:00+00:00,97.0,6.0,16.0,99.0,0.0,0.0
2231035,Nzyn Sorcz,145.0,Sorcerer,Sorcerer,Ignibra,Male,251.0,2026-08-15 08:00:00+00:00,70.0,2.0,80.0,80.0,0.0,0.0
2231049,Fullcharlover topskillml,1073.0,Royal Paladin,Paladin,Solidera,Male,59057.0,2026-08-15 08:00:00+00:00,558.0,73.0,38.0,133.0,0.0,2.5
2231062,Queen Of Faith,176.0,Elder Druid,Druid,Dia,Female,750.0,2026-08-15 08:00:00+00:00,137.0,2.0,98.0,98.0,0.0,1.0
2231068,Tami Monk,104.0,Exalted Monk,Monk,Harmonia,Male,102.0,2026-08-15 08:00:00+00:00,61.0,2.0,33.0,90.0,0.0,0.0
2231073,Demhoes,8.0,Knight,Knight,Xyla,Male,351.0,2026-08-15 08:00:00+00:00,11.0,1.0,7.0,110.0,0.0,0.0
2231086,Veraltis,57.0,Exalted Monk,Monk,Monza,Male,61.0,2026-08-15 08:00:00+00:00,91.0,4.0,39.0,104.0,0.0,0.0
2231087,Ar Czan,938.0,Elite Knight,Knight,Vunira,Male,25499.0,2026-08-15 08:00:00+00:00,58.0,20.0,13.0,123.0,0.0,4.5
2231093,Dijavuu,1026.0,Master Sorcerer,Sorcerer,Secura,Male,27001.0,2026-08-15 08:00:00+00:00,181.0,13.0,120.0,120.0,0.0,1.0
2231096,Amina Malibu,265.0,Elder Druid,Druid,Serdebra,Female,1322.0,2026-08-15 08:00:00+00:00,149.0,2.0,80.0,80.0,0.0,0.0
2231097,Winterv,771.0,Elite Knight,Knight,Blumera,Male,13601.0,2026-08-15 08:00:00+00:00,97.0,9.0,12.0,115.0,0.0,2.0
2231101,Grruz,357.0,Elder Druid,Druid,Bona,Male,861.0,2026-08-15 08:00:00+00:00,36.0,2.0,96.0,96.0,0.0,0.0
2229361,Bou Monk,150.0,Exalted Monk,Monk,Junera,Male,302.0,2026-08-15 09:00:00+00:00,386.0,2.0,32.0,87.0,0.0,1.0
2230673,Sage on Shivera,192.0,Elder Druid,Druid,Talera,Male,461.0,2026-08-15 09:00:00+00:00,498.0,4.0,72.0,72.0,0.0,1.0
2230967,Kodi Sti,241.0,Elder Druid,Druid,Gladibra,Male,271.0,2026-08-15 09:00:00+00:00,107.0,4.0,83.0,83.0,0.0,1.0
2226345,Perciwano,46.0,Elite Knight,Knight,Nevia,Male,1821.0,2026-08-15 10:00:00+00:00,1.0,1.0,8.0,119.0,0.0,0.0
2230228,Dadeikus Tulstrayth,403.0,Master Sorcerer,Sorcerer,Dracobra,Male,4201.0,2026-08-15 10:00:00+00:00,627.0,5.0,101.0,101.0,0.0,2.0
2230227,Ek Wespii,580.0,Elite Knight,Knight,Serdebra,Female,7101.0,2026-08-15 11:00:00+00:00,192.0,5.0,11.0,119.0,0.0,0.0
